Geo Point;Geo Shape;gid;geom_err;typologie;cdate;mdate;nom_commune;code_commune
44.801059951092064, -0.537972156006572;"{""coordinates"": [[[-0.5380073, 44.8010702], [-0.5379778, 44.8010326], [-0.5379371, 44.8010505], [-0.5379661, 44.8010868], [-0.5380073, 44.8010702]]], ""type"": ""Polygon""}";752999;;VTS;2022-11-29T09:49:30+01:00;2022-11-29T09:49:59+01:00;Bègles;33039
44.774963945143035, -0.6373314800110665;"{""coordinates"": [[[-0.6373443, 44.7749351], [-0.6373126, 44.7749357], [-0.6373185, 44.7749932], [-0.6373507, 44.7749914], [-0.6373443, 44.7749351]]], ""type"": ""Polygon""}";756702;;VTS;2022-12-16T08:36:33+01:00;2022-12-16T08:36:53+01:00;Gradignan;33192
44.76464107012201, -0.6188215927752073;"{""coordinates"": [[[-0.6187943, 44.7646544], [-0.6188508, 44.7646528], [-0.6188495, 44.764628], [-0.6187921, 44.7646292], [-0.6187943, 44.7646544]]], ""type"": ""Polygon""}";756753;;VTS;2022-12-16T08:42:38+01:00;2022-12-16T08:43:16+01:00;Gradignan;33192
44.85726208979897, -0.6598064818885087;"{""coordinates"": [[[-0.6598069, 44.8572808], [-0.6598256, 44.8572494], [-0.659806, 44.8572433], [-0.6597874, 44.857275], [-0.6598069, 44.8572808]]], ""type"": ""Polygon""}";769935;;VT;2023-02-20T11:11:27+01:00;2023-02-20T11:11:55+01:00;Mérignac;33281
44.8514203195196, -0.6446787182282098;"{""coordinates"": [[[-0.6446828, 44.8514026], [-0.6446621, 44.851409], [-0.6446745, 44.8514376], [-0.6446953, 44.8514323], [-0.6446828, 44.8514026]]], ""type"": ""Polygon""}";770029;;VT;2023-02-20T11:18:28+01:00;2023-02-20T11:19:15+01:00;Mérignac;33281
44.84582653423165, -0.6315836299495982;"{""coordinates"": [[[-0.6315583, 44.8458142], [-0.6315886, 44.8458479], [-0.6316096, 44.845839], [-0.6315773, 44.8458046], [-0.6315583, 44.8458142]]], ""type"": ""Polygon""}";770089;;VT;2023-02-20T11:29:26+01:00;2023-02-20T11:30:02+01:00;Mérignac;33281
44.83529926685143, -0.6269664084833337;"{""coordinates"": [[[-0.6269381, 44.835296], [-0.6269473, 44.8353143], [-0.6269938, 44.8353035], [-0.6269856, 44.8352837], [-0.6269381, 44.835296]]], ""type"": ""Polygon""}";770196;;VT;2023-02-20T11:48:08+01:00;2023-02-20T11:48:47+01:00;Mérignac;33281
44.82457770514263, -0.6244025273821444;"{""coordinates"": [[[-0.6243809, 44.8245883], [-0.624401, 44.8245959], [-0.6244243, 44.8245676], [-0.6244037, 44.8245594], [-0.6243809, 44.8245883]]], ""type"": ""Polygon""}";769258;;VT;2023-02-20T08:54:18+01:00;2023-02-20T08:55:17+01:00;Mérignac;33281
44.81825374684868, -0.6251433419676222;"{""coordinates"": [[[-0.6251658, 44.8182417], [-0.6251487, 44.8182344], [-0.625121, 44.818265], [-0.6251381, 44.8182734], [-0.6251658, 44.8182417]]], ""type"": ""Polygon""}";769275;;VT;2023-02-20T08:58:20+01:00;2023-02-20T08:59:07+01:00;Mérignac;33281
44.83005765213908, -0.6400085340433279;"{""coordinates"": [[[-0.64001, 44.8300313], [-0.6399928, 44.8300327], [-0.6400074, 44.8300845], [-0.6400241, 44.8300824], [-0.64001, 44.8300313]]], ""type"": ""Polygon""}";769345;;VT;2023-02-20T09:18:19+01:00;2023-02-20T09:19:18+01:00;Mérignac;33281
44.83514809280266, -0.647544508487782;"{""coordinates"": [[[-0.6475558, 44.8351326], [-0.6475413, 44.8351301], [-0.6475329, 44.8351638], [-0.6475483, 44.8351654], [-0.6475558, 44.8351326]]], ""type"": ""Polygon""}";769402;;VT;2023-02-20T09:31:38+01:00;2023-02-20T09:32:33+01:00;Mérignac;33281
44.84553281646716, -0.6537773921653977;"{""coordinates"": [[[-0.6538011, 44.8455234], [-0.6537549, 44.8455234], [-0.6537536, 44.8455424], [-0.6538003, 44.845542], [-0.6538011, 44.8455234]]], ""type"": ""Polygon""}";769469;;VT;2023-02-20T09:45:39+01:00;2023-02-20T09:46:45+01:00;Mérignac;33281
44.83993130944651, -0.6768627887500818;"{""coordinates"": [[[-0.6768704, 44.8399468], [-0.6768861, 44.8399324], [-0.6768558, 44.8399158], [-0.6768392, 44.8399303], [-0.6768704, 44.8399468]]], ""type"": ""Polygon""}";769600;;VT;2023-02-20T10:16:27+01:00;2023-02-20T10:17:12+01:00;Mérignac;33281
44.831341699999996, -0.6694899499999999;"{""coordinates"": [[[-0.6694585, 44.8313373], [-0.6695106, 44.8313578], [-0.6695214, 44.8313461], [-0.6694693, 44.8313256], [-0.6694585, 44.8313373]]], ""type"": ""Polygon""}";769729;;VT;2023-02-20T10:42:59+01:00;2023-02-20T10:43:40+01:00;Mérignac;33281
44.87292001674647, -0.6777118108190244;"{""coordinates"": [[[-0.6777308, 44.8729281], [-0.6777136, 44.8729033], [-0.677693, 44.8729118], [-0.6777097, 44.8729367], [-0.6777308, 44.8729281]]], ""type"": ""Polygon""}";770411;;VT;2023-02-20T13:17:19+01:00;2023-02-20T13:19:09+01:00;Le Haillan;33200
44.91008161085493, -0.6754551732454996;"{""coordinates"": [[[-0.675436, 44.9100748], [-0.6754613, 44.9100974], [-0.6754739, 44.9100892], [-0.6754505, 44.9100659], [-0.675436, 44.9100748]]], ""type"": ""Polygon""}";770755;;VT;2023-02-20T13:59:11+01:00;2023-02-20T13:59:46+01:00;Le Taillan-Médoc;33519
44.91584106572901, -0.6852514863173989;"{""coordinates"": [[[-0.6852255, 44.9158542], [-0.6852508, 44.9158645], [-0.6852767, 44.9158275], [-0.6852538, 44.9158172], [-0.6852255, 44.9158542]]], ""type"": ""Polygon""}";770785;;VT;2023-02-20T14:02:50+01:00;2023-02-20T14:03:27+01:00;Le Taillan-Médoc;33519
44.879487278171986, -0.6469245836416847;"{""coordinates"": [[[-0.6469547, 44.8794889], [-0.6469094, 44.8794677], [-0.6468952, 44.8794849], [-0.6469374, 44.8795071], [-0.6469547, 44.8794889]]], ""type"": ""Polygon""}";772366;;VT;2023-02-22T14:16:28+01:00;2023-02-22T14:16:53+01:00;Eysines;33162
44.875495127416464, -0.5455254878645054;"{""coordinates"": [[[-0.5455596, 44.8754914], [-0.5454973, 44.8754809], [-0.5454914, 44.8754988], [-0.5455535, 44.8755094], [-0.5455596, 44.8754914]]], ""type"": ""Polygon""}";734261;;VT;2022-10-20T09:36:25+02:00;2022-10-20T09:36:57+02:00;Bordeaux;33063
44.86112434799162, -0.5637150118503416;"{""coordinates"": [[[-0.5636923, 44.8611068], [-0.5636805, 44.8611211], [-0.5637376, 44.8611423], [-0.5637487, 44.8611267], [-0.5636923, 44.8611068]]], ""type"": ""Polygon""}";734356;;VT;2022-10-20T09:53:59+02:00;2022-10-20T09:55:11+02:00;Bordeaux;33063
44.861264419967604, -0.5627820862626183;"{""coordinates"": [[[-0.5628151, 44.8612543], [-0.5627963, 44.8612416], [-0.562749, 44.8612754], [-0.562767, 44.8612871], [-0.5628151, 44.8612543]]], ""type"": ""Polygon""}";734373;;VT;2022-10-20T09:55:56+02:00;2022-10-20T09:55:56+02:00;Bordeaux;33063
44.863972266666664, -0.5673859751274206;"{""coordinates"": [[[-0.5673532, 44.8639723], [-0.5674104, 44.8639886], [-0.5674188, 44.8639723], [-0.5673616, 44.8639559], [-0.5673532, 44.8639723]]], ""type"": ""Polygon""}";734405;;VT;2022-10-20T10:00:35+02:00;2022-10-20T10:01:33+02:00;Bordeaux;33063
44.85928499382111, -0.5712165593931137;"{""coordinates"": [[[-0.5712121, 44.8593113], [-0.5712378, 44.8592693], [-0.5712174, 44.8592631], [-0.5711975, 44.8592951], [-0.5712121, 44.8593113]]], ""type"": ""Polygon""}";730577;;VT;2022-10-10T14:35:21+02:00;2022-10-20T10:04:44+02:00;Bordeaux;33063
44.88399313570691, -0.6496433802688386;"{""coordinates"": [[[-0.6496128, 44.8839969], [-0.6496641, 44.8840091], [-0.649674, 44.8839892], [-0.6496223, 44.8839773], [-0.6496128, 44.8839969]]], ""type"": ""Polygon""}";772209;;VT;2023-02-22T13:35:06+01:00;2023-02-22T13:36:06+01:00;Eysines;33162
44.83850120861315, -0.5670623491131088;"{""coordinates"": [[[-0.5670926, 44.8384954], [-0.5670787, 44.8384817], [-0.5670315, 44.8385081], [-0.5670457, 44.8385203], [-0.5670926, 44.8384954]]], ""type"": ""Polygon""}";772333;;VT;2023-02-22T14:12:20+01:00;2023-02-22T14:13:34+01:00;Bordeaux;33063
44.895456447005515, -0.7172440047849908;"{""coordinates"": [[[-0.7172155, 44.8954494], [-0.7172172, 44.895466], [-0.7172724, 44.8954636], [-0.7172707, 44.8954468], [-0.7172155, 44.8954494]]], ""type"": ""Polygon""}";834820;;VT;2023-04-28T09:55:14+02:00;2023-04-28T09:55:30+02:00;Saint-Médard-en-Jalles;33449
44.92697160009588, -0.48993446279565644;"{""coordinates"": [[[-0.4899656, 44.926937], [-0.4898888, 44.9269958], [-0.4899021, 44.9270066], [-0.4899801, 44.9269479], [-0.4899656, 44.926937]]], ""type"": ""Polygon""}";845476;;VT;2023-05-22T10:48:39+02:00;2023-05-22T10:49:21+02:00;Ambarès-et-Lagrave;33003
44.94177055213992, -0.49582520437599836;"{""coordinates"": [[[-0.4958073, 44.9417907], [-0.4958302, 44.9417948], [-0.4958438, 44.9417518], [-0.4958194, 44.9417461], [-0.4958073, 44.9417907]]], ""type"": ""Polygon""}";845514;;VT;2023-05-22T11:02:03+02:00;2023-05-22T11:02:37+02:00;Ambarès-et-Lagrave;33003
44.89701865230077, -0.5029264486751365;"{""coordinates"": [[[-0.5029365, 44.8969971], [-0.5029209, 44.8969978], [-0.5029101, 44.8970017], [-0.5029013, 44.8970071], [-0.5029111, 44.8970356], [-0.5029536, 44.8970385], [-0.5029365, 44.8969971]]], ""type"": ""Polygon""}";845551;;VT;2023-05-22T11:13:19+02:00;2023-05-22T11:14:00+02:00;Carbon-Blanc;33096
44.83248359767832, -0.6105737454472431;"{""coordinates"": [[[-0.6105701, 44.8324465], [-0.6105386, 44.8325111], [-0.6105766, 44.8325212], [-0.6106093, 44.832456], [-0.6105701, 44.8324465]]], ""type"": ""Polygon""}";734819;;VTS;2022-10-21T08:27:09+02:00;2022-10-21T08:27:36+02:00;Bordeaux;33063
44.82694701808802, -0.5645152573019923;"{""coordinates"": [[[-0.5645424, 44.8269561], [-0.5644967, 44.8269297], [-0.5644884, 44.8269376], [-0.5645322, 44.826964], [-0.5645424, 44.8269561]]], ""type"": ""Polygon""}";734907;;VTS;2022-10-21T08:50:50+02:00;2022-10-21T08:51:12+02:00;Bordeaux;33063
44.81996382188679, -0.5629603055377081;"{""coordinates"": [[[-0.5629906, 44.8199755], [-0.5629467, 44.8199418], [-0.5629297, 44.8199515], [-0.5629739, 44.8199861], [-0.5629906, 44.8199755]]], ""type"": ""Polygon""}";731046;;VTS;2022-10-11T10:40:28+02:00;2022-10-21T09:10:44+02:00;Bordeaux;33063
44.8447729185305, -0.5621105797166573;"{""coordinates"": [[[-0.5621008, 44.8447962], [-0.5621323, 44.8447546], [-0.56212, 44.8447499], [-0.562089, 44.8447912], [-0.5621008, 44.8447962]]], ""type"": ""Polygon""}";735504;;VTS;2022-10-24T08:45:47+02:00;2022-10-24T08:46:06+02:00;Bordeaux;33063
44.84240374040734, -0.5601171787155618;"{""coordinates"": [[[-0.5601339, 44.8423814], [-0.5600841, 44.8424124], [-0.5600987, 44.8424263], [-0.5601508, 44.8423954], [-0.5601339, 44.8423814]]], ""type"": ""Polygon""}";735520;;VTS;2022-10-24T08:48:33+02:00;2022-10-24T08:48:56+02:00;Bordeaux;33063
44.8433894770143, -0.5643030427052323;"{""coordinates"": [[[-0.564323, 44.8434094], [-0.5643054, 44.8433664], [-0.5642835, 44.8433697], [-0.5642999, 44.8434119], [-0.564323, 44.8434094]]], ""type"": ""Polygon""}";735606;;VTS;2022-10-24T09:05:04+02:00;2022-10-24T09:05:41+02:00;Bordeaux;33063
44.84876608157476, -0.5444478976836331;"{""coordinates"": [[[-0.5444548, 44.8487898], [-0.5444811, 44.8487721], [-0.5444407, 44.8487424], [-0.5444148, 44.8487599], [-0.5444548, 44.8487898]]], ""type"": ""Polygon""}";735720;;VTS;2022-10-24T09:21:21+02:00;2022-10-24T09:21:42+02:00;Bordeaux;33063
44.845159834893785, -0.6153335183906065;"{""coordinates"": [[[-0.6153493, 44.8451387], [-0.615327, 44.8451359], [-0.6153174, 44.8451804], [-0.6153404, 44.8451838], [-0.6153493, 44.8451387]]], ""type"": ""Polygon""}";746860;;VTS;2022-11-21T08:58:56+01:00;2022-11-21T08:59:49+01:00;Bordeaux;33063
44.85116967664133, -0.615013141867447;"{""coordinates"": [[[-0.615054, 44.8511542], [-0.6149824, 44.851144], [-0.614972, 44.8511853], [-0.6150445, 44.8511951], [-0.615054, 44.8511542]]], ""type"": ""Polygon""}";746921;;VTS;2022-11-21T09:09:58+01:00;2022-11-21T09:10:45+01:00;Bordeaux;33063
44.83076842174481, -0.5620916834138704;"{""coordinates"": [[[-0.5620687, 44.8307753], [-0.5621146, 44.830775], [-0.5621141, 44.8307614], [-0.5620691, 44.8307619], [-0.5620687, 44.8307753]]], ""type"": ""Polygon""}";84074;;VTS;2008-10-27T00:00:00+01:00;2022-09-05T13:34:07+02:00;Bordeaux;33063
44.830340592075835, -0.5665631696071056;"{""coordinates"": [[[-0.5665841, 44.8303551], [-0.5665902, 44.8303381], [-0.5665427, 44.8303261], [-0.5665358, 44.830343], [-0.5665841, 44.8303551]]], ""type"": ""Polygon""}";82021;;VTS;2019-07-02T00:00:00+02:00;2022-09-05T13:41:25+02:00;Bordeaux;33063
44.83320840338469, -0.5770236114151001;"{""coordinates"": [[[-0.5770443, 44.8331999], [-0.5770012, 44.8331996], [-0.5770045, 44.8332173], [-0.5770448, 44.8332172], [-0.5770443, 44.8331999]]], ""type"": ""Polygon""}";79053;;VTS;2009-09-16T00:00:00+02:00;2022-09-05T14:04:39+02:00;Bordeaux;33063
44.84418218907693, -0.6093273871401814;"{""coordinates"": [[[-0.6092711, 44.8441621], [-0.6093697, 44.8442159], [-0.6093843, 44.8442033], [-0.6092865, 44.8441486], [-0.6092711, 44.8441621]]], ""type"": ""Polygon""}";747030;;VTS;2022-11-21T09:25:42+01:00;2022-11-21T09:26:08+01:00;Bordeaux;33063
44.86068808663082, -0.6165840931083651;"{""coordinates"": [[[-0.6166397, 44.8606895], [-0.616533, 44.8606711], [-0.6165285, 44.8606866], [-0.6166348, 44.8607051], [-0.6166397, 44.8606895]]], ""type"": ""Polygon""}";747091;;VTS;2022-11-21T09:33:36+01:00;2023-04-28T09:41:07+02:00;Bordeaux;33063
44.84628109699291, -0.5883063209538582;"{""coordinates"": [[[-0.5883416, 44.8462951], [-0.5883461, 44.8462772], [-0.5882701, 44.8462675], [-0.588266, 44.8462844], [-0.5883416, 44.8462951]]], ""type"": ""Polygon""}";747564;;VTS;2022-11-21T12:55:37+01:00;2022-11-21T12:56:15+01:00;Bordeaux;33063
44.83030034546389, -0.6039735427685308;"{""coordinates"": [[[-0.603935, 44.8303113], [-0.6040129, 44.8303092], [-0.6040103, 44.8302887], [-0.6039342, 44.8302921], [-0.603935, 44.8303113]]], ""type"": ""Polygon""}";82845;;VTS;2009-04-06T00:00:00+02:00;2023-10-05T13:30:29+02:00;Bordeaux;33063
44.830927904998624, -0.5983535379591274;"{""coordinates"": [[[-0.5983434, 44.830946], [-0.5983676, 44.8309452], [-0.5983641, 44.83091], [-0.5983391, 44.8309108], [-0.5983434, 44.830946]]], ""type"": ""Polygon""}";82470;;VTS;2008-06-12T00:00:00+02:00;2022-09-05T15:04:15+02:00;Bordeaux;33063
44.825553678507454, -0.6139515482587065;"{""coordinates"": [[[-0.6139553, 44.8255802], [-0.6139727, 44.8255316], [-0.6139473, 44.8255274], [-0.6139307, 44.825576], [-0.6139553, 44.8255802]]], ""type"": ""Polygon""}";684502;;VTS;2022-04-15T11:07:52+02:00;2024-04-25T14:54:22+02:00;Mérignac;33281
44.8499922690493, -0.5610950383728817;"{""coordinates"": [[[-0.561102, 44.8499791], [-0.5610761, 44.8499937], [-0.5610881, 44.8500056], [-0.5611141, 44.8499905], [-0.561102, 44.8499791]]], ""type"": ""Polygon""}";83012;;VTS;2010-04-01T00:00:00+02:00;2022-09-05T11:51:32+02:00;Bordeaux;33063
44.86521080179224, -0.600978761116617;"{""coordinates"": [[[-0.6009463, 44.865199], [-0.6009474, 44.8652198], [-0.6010093, 44.8652231], [-0.6010112, 44.8652016], [-0.6009463, 44.865199]]], ""type"": ""Polygon""}";748362;;VTS;2022-11-22T11:48:47+01:00;2022-11-22T11:49:33+01:00;Le Bouscat;33069
44.85526884477957, -0.5942415757906222;"{""coordinates"": [[[-0.5942721, 44.8552796], [-0.5942261, 44.8552471], [-0.5942099, 44.8552571], [-0.5942585, 44.8552914], [-0.5942721, 44.8552796]]], ""type"": ""Polygon""}";748237;;VTS;2022-11-22T11:34:43+01:00;2022-11-22T11:35:10+01:00;Le Bouscat;33069
44.79950238916344, -0.6186715127952207;"{""coordinates"": [[[-0.6186873, 44.7994809], [-0.6186396, 44.7995104], [-0.618656, 44.7995233], [-0.6187026, 44.7994956], [-0.6186873, 44.7994809]]], ""type"": ""Polygon""}";748800;;VTS;2022-11-22T13:24:59+01:00;2022-11-22T13:25:26+01:00;Pessac;33318
44.79388232841218, -0.6354855229454992;"{""coordinates"": [[[-0.635461, 44.7938634], [-0.6354728, 44.7939054], [-0.6355095, 44.7939021], [-0.6354986, 44.7938589], [-0.635461, 44.7938634]]], ""type"": ""Polygon""}";748919;;VTS;2022-11-22T13:38:02+01:00;2022-11-22T13:38:25+01:00;Pessac;33318
44.81153194310409, -0.6290898305582927;"{""coordinates"": [[[-0.6291163, 44.8115206], [-0.6290592, 44.8115267], [-0.6290632, 44.811543], [-0.6291199, 44.8115376], [-0.6291163, 44.8115206]]], ""type"": ""Polygon""}";748973;;VTS;2022-11-22T13:45:30+01:00;2022-11-22T13:46:05+01:00;Pessac;33318
44.82650291018376, -0.5854156557039838;"{""coordinates"": [[[-0.5854213, 44.8265253], [-0.5854338, 44.8264854], [-0.5854093, 44.8264805], [-0.5853981, 44.8265213], [-0.5854213, 44.8265253]]], ""type"": ""Polygon""}";83397;;VTS;2009-12-01T00:00:00+01:00;2022-09-05T11:00:30+02:00;Bordeaux;33063
44.80423081809439, -0.6331649381176024;"{""coordinates"": [[[-0.6331981, 44.8042276], [-0.6331883, 44.8042128], [-0.633131, 44.8042344], [-0.6331425, 44.8042486], [-0.6331981, 44.8042276]]], ""type"": ""Polygon""}";749050;;VTS;2022-11-22T13:55:19+01:00;2022-11-22T13:55:51+01:00;Pessac;33318
44.793158539613515, -0.6055283887478957;"{""coordinates"": [[[-0.6055555, 44.7931739], [-0.6055633, 44.7931526], [-0.6055024, 44.7931434], [-0.6054921, 44.7931639], [-0.6055555, 44.7931739]]], ""type"": ""Polygon""}";749110;;VTS;2022-11-22T14:06:07+01:00;2022-11-22T14:06:33+01:00;Gradignan;33192
44.79523779088716, -0.604361471586197;"{""coordinates"": [[[-0.6043893, 44.7952263], [-0.6043693, 44.7952153], [-0.6043311, 44.7952528], [-0.6043576, 44.7952573], [-0.6043893, 44.7952263]]], ""type"": ""Polygon""}";749135;;VTS;2022-11-22T14:09:12+01:00;2022-11-22T14:09:39+01:00;Pessac;33318
44.8037720803646, -0.6677026566703773;"{""coordinates"": [[[-0.6676874, 44.8037508], [-0.6676966, 44.8037956], [-0.667718, 44.8037931], [-0.6677131, 44.8037709], [-0.6677093, 44.803749], [-0.6676874, 44.8037508]]], ""type"": ""Polygon""}";749849;;VT;2022-11-22T15:54:37+01:00;2022-11-22T15:54:59+01:00;Pessac;33318
44.79682045205857, -0.6663263468171089;"{""coordinates"": [[[-0.6663593, 44.7968101], [-0.6663371, 44.7967959], [-0.6662941, 44.7968308], [-0.666314, 44.7968454], [-0.6663593, 44.7968101]]], ""type"": ""Polygon""}";749817;;VTS;2022-11-22T15:48:18+01:00;2022-11-22T15:48:37+01:00;Pessac;33318
44.79375851585019, -0.6595832901459711;"{""coordinates"": [[[-0.6595786, 44.7937346], [-0.6595531, 44.7937491], [-0.6595869, 44.7937818], [-0.6596141, 44.7937687], [-0.6595786, 44.7937346]]], ""type"": ""Polygon""}";749747;;VTS;2022-11-22T15:42:15+01:00;2022-11-22T15:42:37+01:00;Pessac;33318
44.79845547742428, -0.6629442213794857;"{""coordinates"": [[[-0.6629528, 44.7984321], [-0.6629275, 44.7984338], [-0.6629355, 44.7984789], [-0.6629611, 44.7984769], [-0.6629528, 44.7984321]]], ""type"": ""Polygon""}";749766;;VT;2022-11-22T15:44:55+01:00;2022-11-22T15:45:16+01:00;Pessac;33318
44.792929499684455, -0.6576009548767129;"{""coordinates"": [[[-0.657591, 44.7929528], [-0.6576161, 44.7929511], [-0.6576109, 44.7929064], [-0.6575859, 44.7929076], [-0.657591, 44.7929528]]], ""type"": ""Polygon""}";749710;;VT;2022-11-22T15:38:57+01:00;2022-11-22T15:39:18+01:00;Pessac;33318
44.83072384545956, -0.5732625057650231;"{""coordinates"": [[[-0.5732769, 44.8307465], [-0.573274, 44.830701], [-0.5732469, 44.8307019], [-0.5732524, 44.8307475], [-0.5732769, 44.8307465]]], ""type"": ""Polygon""}";83530;;VT;2019-07-02T00:00:00+02:00;2022-09-05T11:10:15+02:00;Bordeaux;33063
44.82458849915506, -0.5688595387215182;"{""coordinates"": [[[-0.568874, 44.8246026], [-0.5688645, 44.8245705], [-0.5688455, 44.8245749], [-0.5688537, 44.8246056], [-0.568874, 44.8246026]]], ""type"": ""Polygon""}";702375;;VT;2022-06-13T10:19:45+02:00;2022-09-05T11:14:58+02:00;Bordeaux;33063
44.854179381790296, -0.5864809895334938;"{""coordinates"": [[[-0.5864528, 44.8541898], [-0.5865106, 44.8541877], [-0.5865095, 44.8541687], [-0.5864504, 44.8541715], [-0.5864528, 44.8541898]]], ""type"": ""Polygon""}";76528;;VT;2001-04-20T00:00:00+02:00;2022-05-03T10:52:56+02:00;Bordeaux;33063
44.826081076561934, -0.5573864218691619;"{""coordinates"": [[[-0.5574174, 44.8260885], [-0.5574163, 44.8260706], [-0.5573555, 44.8260736], [-0.5573566, 44.8260916], [-0.5574174, 44.8260885]]], ""type"": ""Polygon""}";83685;;VT;2008-10-21T00:00:00+02:00;2022-05-02T12:36:55+02:00;Bordeaux;33063
44.839882982552815, -0.5853972562219775;"{""coordinates"": [[[-0.58543, 44.8398888], [-0.5854264, 44.8398714], [-0.5853642, 44.8398775], [-0.5853677, 44.8398943], [-0.58543, 44.8398888]]], ""type"": ""Polygon""}";81398;;VT;2009-12-01T00:00:00+01:00;2023-05-22T13:44:07+02:00;Bordeaux;33063
44.838098284755894, -0.5763664195837488;"{""coordinates"": [[[-0.5763618, 44.8381226], [-0.5763848, 44.8381187], [-0.5763711, 44.838074], [-0.576348, 44.8380779], [-0.5763618, 44.8381226]]], ""type"": ""Polygon""}";82918;;VT;2008-06-12T00:00:00+02:00;2022-05-02T12:28:06+02:00;Bordeaux;33063
44.84420695630851, -0.5783572509960093;"{""coordinates"": [[[-0.578374, 44.8441982], [-0.5783574, 44.8441918], [-0.5783406, 44.8442159], [-0.5783569, 44.8442221], [-0.578374, 44.8441982]]], ""type"": ""Polygon""}";77577;;VT;2008-10-02T00:00:00+02:00;2023-05-22T13:53:42+02:00;Bordeaux;33063
44.85365047492429, -0.6217339063403241;"{""coordinates"": [[[-0.621723, 44.8536262], [-0.6217057, 44.8536418], [-0.6217349, 44.8536785], [-0.6217653, 44.8536495], [-0.621723, 44.8536262]]], ""type"": ""Polygon""}";891737;;VTS;2023-08-28T10:24:11+02:00;2023-09-04T13:33:26+02:00;Bordeaux;33063
44.778471888283654, -0.5893283210761902;"{""coordinates"": [[[-0.5893128, 44.7784906], [-0.5893586, 44.7784702], [-0.5893439, 44.7784537], [-0.5892987, 44.7784725], [-0.5893128, 44.7784906]]], ""type"": ""Polygon""}";756864;;VTS;2022-12-16T08:57:47+01:00;2022-12-16T08:58:08+01:00;Gradignan;33192
44.77417251816409, -0.6136587653071152;"{""coordinates"": [[[-0.6136729, 44.7741915], [-0.613688, 44.7741798], [-0.6136433, 44.774153], [-0.6136305, 44.7741659], [-0.6136729, 44.7741915]]], ""type"": ""Polygon""}";756880;;VTS;2022-12-16T08:59:40+01:00;2022-12-16T08:59:57+01:00;Gradignan;33192
44.87761363164666, -0.5337924397641287;"{""coordinates"": [[[-0.5337624, 44.8776029], [-0.5337608, 44.8776226], [-0.5338231, 44.8776243], [-0.5338235, 44.8776046], [-0.5337624, 44.8776029]]], ""type"": ""Polygon""}";757110;;VTS;2022-12-19T13:09:27+01:00;2022-12-19T13:10:00+01:00;Lormont;33249
44.86819089655254, -0.5307972854998647;"{""coordinates"": [[[-0.5308308, 44.8681935], [-0.5307743, 44.8681727], [-0.5307642, 44.8681887], [-0.5308202, 44.8682089], [-0.5308308, 44.8681935]]], ""type"": ""Polygon""}";757128;;VTS;2022-12-19T13:11:37+01:00;2022-12-19T13:11:58+01:00;Lormont;33249
44.86655818024017, -0.5248357130128202;"{""coordinates"": [[[-0.5248139, 44.8665813], [-0.524839, 44.8665857], [-0.5248581, 44.8665357], [-0.5248315, 44.866531], [-0.5248139, 44.8665813]]], ""type"": ""Polygon""}";757168;;VTS;2022-12-19T13:17:24+01:00;2022-12-19T13:17:46+01:00;Lormont;33249
44.85292782449439, -0.5252071142052196;"{""coordinates"": [[[-0.5251827, 44.8529203], [-0.5251813, 44.8529315], [-0.525231, 44.8529353], [-0.5252336, 44.8529243], [-0.5251827, 44.8529203]]], ""type"": ""Polygon""}";757344;;VTS;2022-12-19T13:38:38+01:00;2022-12-19T13:38:59+01:00;Cenon;33119
44.84920735546894, -0.5286088247338255;"{""coordinates"": [[[-0.5286531, 44.849205], [-0.5286413, 44.8491863], [-0.528569, 44.8492079], [-0.5285717, 44.8492294], [-0.5286531, 44.849205]]], ""type"": ""Polygon""}";757362;;VTS;2022-12-19T13:40:28+01:00;2022-12-19T13:40:54+01:00;Cenon;33119
44.8566113128844, -0.5340514226060052;"{""coordinates"": [[[-0.5340716, 44.8566575], [-0.5340534, 44.8565631], [-0.5340314, 44.8565644], [-0.5340492, 44.8566595], [-0.5340716, 44.8566575]]], ""type"": ""Polygon""}";757380;;VTS;2022-12-19T13:42:22+01:00;2022-12-19T13:42:56+01:00;Cenon;33119
44.86253569164429, -0.5232862482724756;"{""coordinates"": [[[-0.5232801, 44.8625076], [-0.52326, 44.8625578], [-0.5232948, 44.8625623], [-0.5233111, 44.8625136], [-0.5232801, 44.8625076]]], ""type"": ""Polygon""}";757434;;VTS;2022-12-19T13:50:56+01:00;2022-12-19T13:51:26+01:00;Cenon;33119
44.856763890047304, -0.5194786772750333;"{""coordinates"": [[[-0.5194953, 44.8567413], [-0.5194726, 44.8567387], [-0.5194616, 44.8567858], [-0.5194853, 44.856789], [-0.5194953, 44.8567413]]], ""type"": ""Polygon""}";757503;;VTS;2022-12-19T14:00:27+01:00;2022-12-19T14:01:01+01:00;Cenon;33119
44.85067087696737, -0.5172368125773478;"{""coordinates"": [[[-0.5172002, 44.8506556], [-0.5171944, 44.8506709], [-0.517277, 44.8506859], [-0.5172785, 44.8506714], [-0.5172002, 44.8506556]]], ""type"": ""Polygon""}";757552;;VTS;2022-12-19T14:07:34+01:00;2022-12-19T14:08:01+01:00;Cenon;33119
